DFT, Frequency Response Magnitude
18691.406, -77.7363
18694.336, -78.4271
18697.266, -82.2004
18700.195, -76.9550
18703.125, -76.1059
18706.055, -70.8524
18708.984, -88.9174
18711.914, -73.1679
18714.844, -73.1453
18717.773, -73.2445
18720.703, -77.3346
18723.633, -74.1594
18726.562, -82.4377
18729.492, -69.1537
18732.422, -74.6987
18735.352, -80.8805
18738.281, -82.8409
18741.211, -80.0961
18744.141, -72.8800
18747.070, -70.8366
18750.000, -86.5221
18752.930, -74.5776
18755.859, -80.9416
18758.789, -77.9416
18761.719, -82.8820
18764.648, -72.0472
18767.578, -76.3216
18770.508, -69.8229
18773.438, -75.5748
18776.367, -73.3131
18779.297, -80.3078
18782.227, -79.7647
18785.156, -72.7025
18788.086, -74.1944
18791.016, -106.3440
18793.945, -65.8525
18796.875, -80.9973
18799.805, -71.3107
18802.734, -80.9126
18805.664, -80.1379
18808.594, -79.0186
18811.523, -83.7956
18814.453, -76.4644
18817.383, -86.0462
18820.312, -79.0609
18823.242, -69.8202
18826.172, -71.4482
18829.102, -77.8412
18832.031, -86.9424
18834.961, -73.6551
18837.891, -72.7850
18840.820, -74.2561
18843.750, -87.8998
18846.680, -74.8464
18849.609, -76.8222
18852.539, -78.1574
18855.469, -72.0900
18858.398, -74.1648
18861.328, -78.2916
18864.258, -70.9929
18867.188, -80.2763
18870.117, -77.5145
18873.047, -74.6479
18875.977, -72.6611
18878.906, -73.8105
18881.836, -78.9282
18884.766, -72.0501
18887.695, -69.3021
18890.625, -74.3875
18893.555, -79.2356
18896.484, -74.2501
18899.414, -74.4579
18902.344, -73.0284
18905.273, -80.8375
18908.203, -75.8887
18911.133, -69.8347
18914.062, -77.2532
18916.992, -80.0268
18919.922, -77.1611
18922.852, -82.7503
18925.781, -82.3804
18928.711, -84.1098
18931.641, -74.4791
18934.570, -69.8790
18937.500, -74.6056
18940.430, -79.4682
18943.359, -95.0460
18946.289, -79.5983
18949.219, -78.1057
18952.148, -84.9866
18955.078, -82.4592
18958.008, -73.5574
18960.938, -74.3661
18963.867, -84.5733
18966.797, -76.9551
18969.727, -74.3022
18972.656, -76.6730
18975.586, -83.7641
18978.516, -72.7648
18981.445, -70.7924
18984.375, -73.5799
18987.305, -81.7309
18990.234, -81.5321
18993.164, -81.2607
18996.094, -109.9159
18999.023, -89.8917
19001.953, -73.6608
19004.883, -77.3976
19007.812, -76.6470
19010.742, -85.2129
19013.672, -78.0223
19016.602, -83.0429
19019.531, -86.1828
19022.461, -72.9901
19025.391, -79.7101
19028.320, -72.7094
19031.250, -79.5746
19034.180, -78.7967
19037.109, -74.6866
19040.039, -76.6181
19042.969, -80.2735
19045.898, -86.5035
19048.828, -74.7040
19051.758, -72.1977
19054.688, -78.3870
19057.617, -75.7708
19060.547, -81.7267
19063.477, -77.0310
19066.406, -77.4166
19069.336, -76.4865
19072.266, -71.8035
19075.195, -78.7585
19078.125, -73.7665
19081.055, -85.6644
19083.984, -69.9932
19086.914, -76.6629
19089.844, -79.5250
19092.773, -75.9863
19095.703, -73.9709
19098.633, -75.3086
19101.562, -80.0601
19104.492, -71.7472
19107.422, -77.3257
19110.352, -76.0437
19113.281, -80.6601
19116.211, -81.6157
19119.141, -73.7611
19122.070, -74.3437
19125.000, -77.5796
19127.930, -73.3875
19130.859, -77.6798
19133.789, -74.7184
19136.719, -79.2067
19139.648, -82.2241
19142.578, -83.1619
19145.508, -75.3651
19148.438, -82.0661
19151.367, -80.5991
19154.297, -81.7095
19157.227, -81.0682
19160.156, -78.5401
19163.086, -76.5994
19166.016, -70.5776
19168.945, -70.6302
19171.875, -74.7156
19174.805, -72.0080
19177.734, -82.5564
19180.664, -76.2903
19183.594, -77.4499
19186.523, -84.9297
19189.453, -68.0111
19192.383, -72.2010
19195.312, -78.7539
19198.242, -77.5806
19201.172, -88.7000
19204.102, -77.3497
19207.031, -71.9481
19209.961, -86.6467
19212.891, -74.9060
19215.820, -69.2120
19218.750, -77.6773
19221.680, -72.2104
19224.609, -75.4821
19227.539, -74.1951
19230.469, -82.2255
19233.398, -76.1426
19236.328, -72.3019
19239.258, -72.4293
19242.188, -75.3184
19245.117, -75.3460
19248.047, -72.4444
19250.977, -91.8425
19253.906, -73.3674
19256.836, -85.1942
19259.766, -69.3563
19262.695, -69.7770
19265.625, -76.1716
19268.555, -82.7524
19271.484, -78.8319
19274.414, -74.7825
19277.344, -79.7308
19280.273, -87.5336
19283.203, -73.8810
19286.133, -73.5608
19289.062, -79.3964
19291.992, -71.9212
19294.922, -72.2275
19297.852, -73.7427
19300.781, -79.7099
19303.711, -72.2448
19306.641, -65.5363
19309.570, -66.9429
19312.500, -74.2809
19315.430, -78.3813
19318.359, -75.2496
19321.289, -81.6783
19324.219, -86.0840
19327.148, -77.2808
19330.078, -69.0470
19333.008, -69.4566
19335.938, -75.1090
19338.867, -76.8471
19341.797, -95.6635
19344.727, -87.3425
19347.656, -82.4743
19350.586, -75.7101
19353.516, -67.2079
19356.445, -74.0276
19359.375, -79.3192
19362.305, -79.9193
19365.234, -87.1014
19368.164, -75.7455
19371.094, -94.3983
19374.023, -73.9051
19376.953, -74.4827
19379.883, -69.7846
19382.812, -73.8734
19385.742, -76.6818
19388.672, -78.9334
19391.602, -79.3289
19394.531, -79.4220
19397.461, -76.1613
19400.391, -73.0567
19403.320, -75.6077
19406.250, -78.0965
19409.180, -73.9617
19412.109, -90.7840
19415.039, -82.5519
19417.969, -73.2580
19420.898, -81.2423
19423.828, -73.2840
19426.758, -72.1073
19429.688, -82.1057
19432.617, -79.3072
19435.547, -80.6312
19438.477, -75.2841
19441.406, -82.0451
19444.336, -78.7718
19447.266, -69.8954
19450.195, -71.3016
19453.125, -87.8138
19456.055, -74.4036
19458.984, -82.1363
19461.914, -70.8907
19464.844, -72.5570
19467.773, -78.6371
19470.703, -71.7147
19473.633, -75.2451
19476.562, -78.0432
19479.492, -78.3335
19482.422, -77.7950
19485.352, -74.4603
19488.281, -98.5994
19491.211, -72.7874
19494.141, -71.1594
19497.070, -74.5425
19500.000, -78.7190
19502.930, -88.2479
19505.859, -87.0307
19508.789, -75.1443
19511.719, -87.9114
19514.648, -75.0895
19517.578, -74.0391
19520.508, -72.0634
19523.438, -70.1917
19526.367, -78.6070
19529.297, -89.2226
19532.227, -72.8856
19535.156, -71.3013
19538.086, -90.0313
19541.016, -80.1319
19543.945, -69.5931
19546.875, -73.0238
19549.805, -77.6612
19552.734, -74.3656
19555.664, -84.0308
19558.594, -80.0076
19561.523, -74.7160
19564.453, -69.6933
19567.383, -74.5930
19570.312, -76.7704
19573.242, -78.7986
19576.172, -74.8310
19579.102, -86.1199
19582.031, -78.8988
19584.961, -87.3086
19587.891, -75.0659
19590.820, -77.4583
19593.750, -84.1470
19596.680, -76.5504
19599.609, -76.0413
19602.539, -74.5009
19605.469, -80.7273
19608.398, -76.8455
19611.328, -75.1896
19614.258, -68.6684
19617.188, -84.2824
19620.117, -89.0151
19623.047, -82.1455
19625.977, -83.0590
19628.906, -75.9571
19631.836, -70.8477
19634.766, -74.6927
19637.695, -68.4835
19640.625, -84.3693
19643.555, -75.0342
19646.484, -87.3735
19649.414, -73.6071
19652.344, -77.4966
19655.273, -79.6846
19658.203, -72.3949
19661.133, -67.9941
19664.062, -73.0322
19666.992, -80.5535
19669.922, -74.0030
19672.852, -79.6870
19675.781, -82.9887
19678.711, -83.1881
19681.641, -76.7671
19684.570, -69.2607
19687.500, -84.6873
19690.430, -71.7054
19693.359, -76.5142
19696.289, -72.0716
19699.219, -75.2053
19702.148, -77.0273
19705.078, -76.9482
19708.008, -71.1372
19710.938, -76.3508
19713.867, -74.4676
19716.797, -77.1317
19719.727, -75.8010
19722.656, -72.9536
19725.586, -85.2725
19728.516, -70.0054
19731.445, -85.1490
19734.375, -77.4230
19737.305, -78.5193
19740.234, -79.8327
19743.164, -83.5457
19746.094, -76.4417
19749.023, -77.4575
19751.953, -72.3184
19754.883, -79.0298
19757.812, -85.6086
19760.742, -85.7642
19763.672, -72.1947
19766.602, -77.4873
19769.531, -74.0716
19772.461, -75.8506
19775.391, -67.9132
19778.320, -69.5354
19781.250, -77.6414
19784.180, -79.6422
19787.109, -81.7659
19790.039, -74.7156
19792.969, -77.1225
19795.898, -86.3231
19798.828, -70.5033
19801.758, -72.3442
19804.688, -70.9266
19807.617, -92.8081
19810.547, -77.6201
19813.477, -75.7710
19816.406, -76.3763
19819.336, -88.9453
19822.266, -74.6179
19825.195, -74.4104
19828.125, -86.4670
19831.055, -78.7547
19833.984, -81.1013
19836.914, -76.9091
19839.844, -80.8990
19842.773, -72.7231
19845.703, -72.2493
19848.633, -70.2875
19851.562, -80.1195
19854.492, -78.3395
19857.422, -74.8376
19860.352, -78.9648
19863.281, -92.0311
19866.211, -80.2994
19869.141, -70.4371
19872.070, -73.1478
19875.000, -76.9765
19877.930, -70.1859
19880.859, -78.4817
19883.789, -78.7772
19886.719, -77.0937
19889.648, -83.9720
19892.578, -71.4150
19895.508, -78.2331
19898.438, -75.6176
19901.367, -87.0305
19904.297, -78.2507
19907.227, -81.5344
19910.156, -74.3000
19913.086, -76.6005
19916.016, -70.8883
19918.945, -68.4454
19921.875, -82.2590
19924.805, -77.7407
19927.734, -83.1859
19930.664, -82.7420
19933.594, -79.1190
19936.523, -78.8452
19939.453, -75.4858
19942.383, -74.3005
19945.312, -77.0107
19948.242, -76.7354
19951.172, -72.3979
19954.102, -74.6458
19957.031, -72.2656
19959.961, -77.1690
19962.891, -75.1988
19965.820, -70.8441
19968.750, -75.1940
19971.680, -76.8380
19974.609, -86.7829
19977.539, -74.1445
19980.469, -77.0635
19983.398, -74.0597
19986.328, -71.5449
19989.258, -72.3371
19992.188, -78.4426
19995.117, -76.9745
19998.047, -73.8171
20000.977, -79.7429
20003.906, -73.1727
20006.836, -74.2821
20009.766, -73.9193
20012.695, -69.7424
20015.625, -78.5374
20018.555, -76.4191
20021.484, -77.8250
20024.414, -72.6054
20027.344, -73.8447
20030.273, -79.3655
20033.203, -77.3277
20036.133, -69.3563
20039.062, -76.3043
20041.992, -81.2103
20044.922, -74.6419
20047.852, -75.2042
20050.781, -75.3003
20053.711, -87.9707
20056.641, -66.9946
20059.570, -75.0964
20062.500, -76.8218
20065.430, -80.8350
20068.359, -73.6601
20071.289, -91.4192
20074.219, -82.8103
20077.148, -83.6515
20080.078, -84.6828
20083.008, -73.2455
20085.938, -74.2271
20088.867, -83.4330
20091.797, -85.5955
20094.727, -90.7856
20097.656, -75.1996
20100.586, -84.9292
20103.516, -71.5465
20106.445, -73.5274
20109.375, -88.0933
20112.305, -85.4262
20115.234, -82.9747
20118.164, -84.9156
20121.094, -86.0883
20124.023, -83.5332
20126.953, -70.4488
20129.883, -74.5589
20132.812, -71.1762
20135.742, -79.9088
20138.672, -72.9251
20141.602, -75.1394
20144.531, -84.1606
20147.461, -71.9666
20150.391, -71.6159
20153.320, -80.0237
20156.250, -71.3050
20159.180, -85.1035
20162.109, -74.9028
20165.039, -76.5051
20167.969, -84.1702
20170.898, -76.8788
20173.828, -73.1923
20176.758, -70.8400
20179.688, -72.5650
20182.617, -71.3202
20185.547, -87.6465
20188.477, -75.9542
20191.406, -82.0109
20194.336, -89.2800
20197.266, -76.1322
20200.195, -72.9086
20203.125, -81.8209
20206.055, -74.5513
20208.984, -76.1739
20211.914, -77.2927
20214.844, -78.2458
20217.773, -75.4470
20220.703, -73.9894
20223.633, -68.3763
20226.562, -75.3456
20229.492, -83.0311
20232.422, -82.2533
20235.352, -84.9907
20238.281, -81.9974
20241.211, -71.7512
20244.141, -69.5332
20247.070, -69.1779
20250.000, -76.3012
20252.930, -85.4783
20255.859, -75.5678
20258.789, -79.3499
20261.719, -75.3689
20264.648, -84.1677
20267.578, -69.8218
20270.508, -72.7782
20273.438, -88.7752
20276.367, -76.6003
20279.297, -77.7073
20282.227, -85.5117
20285.156, -74.2004
20288.086, -70.6685
20291.016, -69.3709
20293.945, -74.5932
20296.875, -80.2777
20299.805, -71.7675
20302.734, -80.1752
20305.664, -71.4105
20308.594, -77.4479
20311.523, -74.5677
20314.453, -79.8935
20317.383, -74.2540
20320.312, -96.3205
20323.242, -78.0949
20326.172, -90.6516
20329.102, -81.0958
20332.031, -77.4703
20334.961, -73.1263
20337.891, -72.7582
20340.820, -80.6781
20343.750, -78.7543
20346.680, -76.9933
20349.609, -71.3408
20352.539, -85.1231
20355.469, -89.7021
20358.398, -73.7395
20361.328, -69.5571
20364.258, -71.7655
20367.188, -74.6337
20370.117, -74.9901
20373.047, -89.7001
20375.977, -77.6689
20378.906, -74.2645
20381.836, -81.3157
20384.766, -71.6524
20387.695, -78.1485
20390.625, -104.5345
20393.555, -73.0028
20396.484, -87.6596
20399.414, -86.7759
20402.344, -76.2270
20405.273, -72.2719
20408.203, -77.0096
20411.133, -76.1048
20414.062, -75.5925
20416.992, -78.8376
20419.922, -75.4029
20422.852, -78.7497
20425.781, -77.6480
20428.711, -87.5572
20431.641, -85.0434
20434.570, -80.5373
20437.500, -74.4027
20440.430, -77.9155
20443.359, -77.5245
20446.289, -78.0955
20449.219, -76.9462
20452.148, -78.4113
20455.078, -72.7652
20458.008, -74.9270
20460.938, -73.7099
20463.867, -69.1364
20466.797, -74.9354
20469.727, -79.8602
20472.656, -72.6749
20475.586, -69.4074
20478.516, -73.6449
20481.445, -71.0314
20484.375, -79.2784
20487.305, -76.4376
20490.234, -76.9398
20493.164, -78.8131
20496.094, -73.0069
20499.023, -78.6022
20501.953, -73.7500
20504.883, -69.8473
20507.812, -74.1401
20510.742, -72.4018
20513.672, -72.2743
20516.602, -82.6846
20519.531, -80.9993
20522.461, -74.9851
20525.391, -67.1107
20528.320, -73.7191
20531.250, -80.0666
20534.180, -83.4648
20537.109, -74.9043
20540.039, -78.3704
20542.969, -81.0052
20545.898, -80.1420
20548.828, -68.5769
20551.758, -72.5165
20554.688, -81.0782
20557.617, -82.1195
20560.547, -74.6938
20563.477, -78.5158
20566.406, -78.1874
20569.336, -76.4250
20572.266, -72.7752
20575.195, -71.9839
20578.125, -79.0304
20581.055, -78.6102
20583.984, -79.7566
20586.914, -84.0728
20589.844, -72.8770
20592.773, -72.5927
20595.703, -78.3846
20598.633, -75.0257
20601.562, -76.7727
20604.492, -83.0272
20607.422, -74.5990
20610.352, -80.6818
20613.281, -80.5316
20616.211, -87.0700
20619.141, -75.9421
20622.070, -71.8115
20625.000, -80.4046
20627.930, -81.3472
20630.859, -72.4062
20633.789, -75.0965
20636.719, -73.6827
20639.648, -85.2098
20642.578, -78.5861
20645.508, -79.1797
20648.438, -76.9833
20651.367, -79.8384
20654.297, -81.6145
20657.227, -79.5347
20660.156, -72.5550
20663.086, -79.8286
20666.016, -68.3367
20668.945, -73.6794
20671.875, -94.8630
20674.805, -74.2702
20677.734, -74.6784
20680.664, -80.7639
20683.594, -82.6886
20686.523, -95.1008
20689.453, -80.2277
20692.383, -74.0084
20695.312, -73.2195
20698.242, -74.4241
20701.172, -77.9244
20704.102, -86.8026
20707.031, -78.9774
20709.961, -84.7242
20712.891, -78.6734
20715.820, -69.0171
20718.750, -74.7749
20721.680, -77.8148
20724.609, -76.3348
20727.539, -78.3463
20730.469, -79.9818
20733.398, -77.6921
20736.328, -77.4660
20739.258, -70.9536
20742.188, -87.2182
20745.117, -85.5164
20748.047, -78.0539
20750.977, -98.2024
20753.906, -77.2492
20756.836, -69.5595
20759.766, -67.7111
20762.695, -74.8214
20765.625, -68.2892
20768.555, -76.9028
20771.484, -79.5697
20774.414, -76.6626
20777.344, -73.2061
20780.273, -74.2353
20783.203, -71.9925
20786.133, -83.6894
20789.062, -75.1886
20791.992, -85.3635
20794.922, -82.5136
20797.852, -76.1042
20800.781, -78.0796
20803.711, -77.9036
20806.641, -77.9052
20809.570, -82.3116
20812.500, -77.0040
20815.430, -78.7397
20818.359, -77.0966
20821.289, -82.4358
20824.219, -75.2675
20827.148, -83.2925
20830.078, -70.5982
20833.008, -75.0612
20835.938, -80.7309
20838.867, -78.2194
20841.797, -80.3577
20844.727, -80.4720
20847.656, -74.4803
20850.586, -72.8703
20853.516, -71.3275
20856.445, -72.9785
20859.375, -74.1300
20862.305, -74.7827
20865.234, -84.9519
20868.164, -75.7906
20871.094, -74.1869
20874.023, -81.9611
20876.953, -72.9472
20879.883, -68.7338
20882.812, -78.5849
20885.742, -80.0838
20888.672, -78.2234
20891.602, -88.1461
20894.531, -82.8802
20897.461, -90.9220
20900.391, -87.4715
20903.320, -70.6504
20906.250, -76.7177
20909.180, -86.6405
20912.109, -76.8550
20915.039, -79.2081
20917.969, -78.1461
20920.898, -80.9895
20923.828, -74.6895
20926.758, -71.4900
20929.688, -70.7585
20932.617, -76.8985
20935.547, -87.4627
20938.477, -85.6279
20941.406, -75.7844
20944.336, -75.6957
20947.266, -68.1992
20950.195, -73.1139
20953.125, -75.3532
20956.055, -82.0388
20958.984, -95.3790
20961.914, -75.1801
20964.844, -81.5413
20967.773, -76.1020
20970.703, -72.7579
20973.633, -72.3123
20976.562, -80.7461
20979.492, -71.2243
20982.422, -93.6213
20985.352, -74.7926
20988.281, -82.5703
20991.211, -87.6146
20994.141, -69.3850
20997.070, -74.3122
21000.000, -75.0936
21002.930, -91.9670
21005.859, -78.4749
21008.789, -77.8829
21011.719, -79.4245
21014.648, -72.9247
21017.578, -76.8244
21020.508, -78.7914
21023.438, -73.9598
21026.367, -74.4245
21029.297, -78.3942
21032.227, -78.9953
21035.156, -73.5992
21038.086, -77.1109
21041.016, -80.8595
21043.945, -69.6545
21046.875, -79.3575
21049.805, -86.9810
21052.734, -80.9750
21055.664, -73.8538
21058.594, -94.7030
21061.523, -74.1849
21064.453, -82.9155
21067.383, -70.7302
21070.312, -73.5713
21073.242, -83.8137
21076.172, -80.8948
21079.102, -81.4957
21082.031, -75.4976
21084.961, -72.4558
21087.891, -74.3917
21090.820, -72.0702
21093.750, -70.3804
21096.680, -84.0112
21099.609, -77.3304
21102.539, -99.3550
21105.469, -73.2901
21108.398, -78.0287
21111.328, -75.4134
21114.258, -67.3784
21117.188, -74.4477
21120.117, -77.5461
21123.047, -80.0604
21125.977, -86.9744
21128.906, -80.2161
21131.836, -83.5747
21134.766, -76.8330
21137.695, -77.2845
21140.625, -69.6265
21143.555, -81.3720
21146.484, -77.0903
21149.414, -79.0574
21152.344, -80.4014
21155.273, -82.9636
21158.203, -74.8383
21161.133, -76.8258
21164.062, -79.7568
21166.992, -71.1201
21169.922, -86.1507
21172.852, -73.6893
21175.781, -72.3289
21178.711, -85.1682
21181.641, -80.0028
21184.570, -75.7834
21187.500, -69.8417
21190.430, -71.5519
21193.359, -77.8302
21196.289, -79.4601
21199.219, -79.2243
21202.148, -74.5439
21205.078, -73.2383
21208.008, -85.4204
21210.938, -70.5076
21213.867, -75.5835
21216.797, -83.0774
21219.727, -73.5769
21222.656, -83.0190
21225.586, -69.9205
21228.516, -73.8871
21231.445, -70.9692
21234.375, -80.1597
21237.305, -74.6095
21240.234, -79.8282
21243.164, -78.6541
21246.094, -75.0050
21249.023, -78.7792
21251.953, -73.3592
21254.883, -73.9231
21257.812, -70.9068
21260.742, -91.1421
21263.672, -81.5409
21266.602, -81.2933
21269.531, -76.8726
21272.461, -76.8024
21275.391, -72.8412
21278.320, -69.6701
21281.250, -73.0551
21284.180, -82.3936
21287.109, -79.1821
21290.039, -87.4309
21292.969, -79.9083
21295.898, -88.5866
21298.828, -74.4852
21301.758, -76.5436
21304.688, -81.1887
21307.617, -79.7396
21310.547, -84.6362
21313.477, -75.9604
21316.406, -80.4739
21319.336, -85.8984
21322.266, -85.2405
21325.195, -70.8725
21328.125, -77.5837
21331.055, -76.2439
21333.984, -81.8995
21336.914, -78.3224
21339.844, -80.7230
21342.773, -76.8917
21345.703, -84.0657
21348.633, -71.3922
21351.562, -71.5723
21354.492, -85.6260
21357.422, -95.4694
21360.352, -76.0066
21363.281, -78.6066
21366.211, -83.5386
21369.141, -70.7045
21372.070, -84.8216
21375.000, -72.0101
21377.930, -83.6156
21380.859, -75.2370
21383.789, -82.4570
21386.719, -76.2866
21389.648, -73.5628
21392.578, -71.9185
21395.508, -76.4670
21398.438, -74.6937
21401.367, -73.7570
21404.297, -72.0507
21407.227, -84.6969
21410.156, -78.1999
21413.086, -72.8501
21416.016, -73.5254
21418.945, -75.2715
21421.875, -72.7632
21424.805, -79.8996
21427.734, -80.5291
21430.664, -80.3643
21433.594, -79.2600
21436.523, -81.8758
21439.453, -74.0571
21442.383, -68.7508
21445.312, -77.2868
21448.242, -78.2160
21451.172, -77.8930
21454.102, -74.0049
21457.031, -90.9023
21459.961, -76.5121
21462.891, -77.3749
21465.820, -67.6534
21468.750, -70.7693
21471.680, -81.8135
21474.609, -89.7542
21477.539, -72.9666
21480.469, -77.4222
21483.398, -76.2603
21486.328, -80.3378
21489.258, -77.5899
21492.188, -73.9348
21495.117, -73.9689
21498.047, -75.4942
21500.977, -82.3106
21503.906, -77.4990
21506.836, -73.9604
21509.766, -73.6611
21512.695, -69.3200
21515.625, -72.1360
21518.555, -92.7393
21521.484, -80.9822
21524.414, -96.7973
21527.344, -83.1089
21530.273, -87.7654
21533.203, -84.6329
21536.133, -69.4173
21539.062, -81.4408
21541.992, -79.8348
21544.922, -75.6032
21547.852, -75.0582
21550.781, -82.6021
21553.711, -72.6172
21556.641, -75.6668
21559.570, -78.7473
21562.500, -71.1082
21565.430, -73.6031
21568.359, -77.3295
21571.289, -81.4307
21574.219, -77.3579
21577.148, -79.9711
21580.078, -72.8564
21583.008, -70.2552
21585.938, -77.6165
21588.867, -72.3438
21591.797, -82.9703
21594.727, -79.2216
21597.656, -81.4203
21600.586, -75.6042
21603.516, -78.4290
21606.445, -78.0462
21609.375, -70.3581
21612.305, -72.0109
21615.234, -77.8307
21618.164, -83.8185
21621.094, -79.2279
21624.023, -77.7965
21626.953, -70.5459
21629.883, -69.0140
21632.812, -74.1095
21635.742, -88.0868
21638.672, -76.7109
21641.602, -80.5664
21644.531, -78.6696
21647.461, -77.7128
21650.391, -83.4836
21653.320, -73.8643
21656.250, -70.2753
21659.180, -74.9616
21662.109, -84.6497
21665.039, -88.7852
21667.969, -76.3421
21670.898, -84.6269
21673.828, -76.9754
21676.758, -79.2480
21679.688, -70.3162
21682.617, -72.4541
21685.547, -84.7031
21688.477, -115.4389
21691.406, -77.1848
21694.336, -74.1097
21697.266, -74.9190
21700.195, -69.8302
21703.125, -82.1004
21706.055, -74.8795
21708.984, -77.0116
21711.914, -81.1519
21714.844, -79.6638
21717.773, -81.5634
21720.703, -77.2658
21723.633, -77.1454
21726.562, -70.6819
21729.492, -73.7985
21732.422, -75.3752
21735.352, -79.5840
21738.281, -76.0740
21741.211, -72.8241
21744.141, -73.8970
21747.070, -93.2833
21750.000, -70.0244
21752.930, -80.9189
21755.859, -76.5050
21758.789, -80.9760
21761.719, -80.6521
21764.648, -91.0405
21767.578, -71.7156
21770.508, -92.5005
21773.438, -72.3640
21776.367, -89.1911
21779.297, -75.4204
21782.227, -82.4541
21785.156, -78.3307
21788.086, -77.0077
21791.016, -72.7592
21793.945, -75.0913
21796.875, -71.9830
21799.805, -86.5449
21802.734, -79.8915
21805.664, -72.3005
21808.594, -90.2569
21811.523, -80.8797
21814.453, -75.9772
21817.383, -73.0547
21820.312, -70.3717
21823.242, -73.1771
21826.172, -84.7450
21829.102, -78.4891
21832.031, -76.7414
21834.961, -78.1385
21837.891, -71.8889
21840.820, -72.3183
21843.750, -72.0638
21846.680, -79.4247
21849.609, -73.6150
21852.539, -78.5488
21855.469, -75.6110
21858.398, -83.6723
21861.328, -87.1090
21864.258, -73.2193
21867.188, -72.4108
21870.117, -82.3216
21873.047, -88.4090
21875.977, -77.0806
21878.906, -80.0005
21881.836, -86.7773
21884.766, -85.5319
21887.695, -69.6451
21890.625, -71.2543
21893.555, -78.4698
21896.484, -85.3987
21899.414, -84.7354
21902.344, -82.4253
21905.273, -76.7882
21908.203, -74.2321
21911.133, -80.8432
21914.062, -68.4177
21916.992, -77.7885
21919.922, -77.4386
21922.852, -81.0222
21925.781, -76.6236
21928.711, -82.4654
21931.641, -76.7699
21934.570, -72.0173
21937.500, -71.3519
21940.430, -76.0343
21943.359, -86.0910
21946.289, -80.0555
21949.219, -75.5958
21952.148, -85.6686
21955.078, -72.0740
21958.008, -75.4637
21960.938, -73.4911
21963.867, -81.6410
21966.797, -75.5715
21969.727, -80.3781
21972.656, -110.0346
21975.586, -76.4586
21978.516, -78.5083
21981.445, -70.9409
21984.375, -73.5365
21987.305, -81.9304
21990.234, -79.3449
21993.164, -86.9936
21996.094, -89.1355
21999.023, -79.0910
22001.953, -88.1345
22004.883, -72.2230
22007.812, -72.8066
22010.742, -95.5883
22013.672, -79.1828
22016.602, -75.7021
22019.531, -75.7477
22022.461, -76.3412
22025.391, -75.9984
22028.320, -75.3217
22031.250, -75.5792
22034.180, -80.4435
22037.109, -74.4980
22040.039, -81.0541
22042.969, -74.4307
22045.898, -83.2020
22048.828, -76.6186
22051.758, -75.1109
22054.688, -75.3860
22057.617, -79.9815
22060.547, -78.2777
22063.477, -80.7668
22066.406, -76.0786
22069.336, -84.4843
22072.266, -92.4918
22075.195, -69.9455
22078.125, -74.2457
22081.055, -76.9261
22083.984, -82.7104
22086.914, -72.7122
22089.844, -82.1907
22092.773, -88.8239
22095.703, -77.7222
22098.633, -72.5558
22101.562, -73.3276
22104.492, -77.1559
22107.422, -75.7322
22110.352, -75.2169
22113.281, -83.4543
22116.211, -80.5121
22119.141, -74.3893
22122.070, -72.3635
22125.000, -78.9757
22127.930, -76.2785
22130.859, -78.8116
22133.789, -76.2312
22136.719, -81.7292
22139.648, -101.4657
22142.578, -82.5016
22145.508, -75.8810
22148.438, -70.0198
22151.367, -71.9533
22154.297, -87.7132
22157.227, -79.4413
22160.156, -82.3456
22163.086, -82.9092
22166.016, -80.4692
22168.945, -74.1124
22171.875, -70.6734
22174.805, -72.7857
22177.734, -83.0299
22180.664, -91.8627
22183.594, -84.7463
22186.523, -74.5102
22189.453, -78.0056
22192.383, -75.3691
22195.312, -70.8507
22198.242, -72.5037
22201.172, -77.8018
22204.102, -86.0586
22207.031, -90.4318
22209.961, -81.3156
22212.891, -81.1545
22215.820, -69.3682
22218.750, -74.7524
22221.680, -71.8536
22224.609, -73.9508
22227.539, -73.8398
22230.469, -83.2911
22233.398, -77.0690
22236.328, -89.2175
22239.258, -68.9363
22242.188, -80.5645
22245.117, -85.9687
22248.047, -73.4631
22250.977, -77.8209
22253.906, -74.6733
22256.836, -84.0159
22259.766, -76.7535
22262.695, -71.7166
22265.625, -69.1524
22268.555, -72.2128
22271.484, -83.4883
22274.414, -78.9500
22277.344, -75.5897
22280.273, -78.5084
22283.203, -85.3780
22286.133, -74.9466
22289.062, -73.4317
22291.992, -101.2627
22294.922, -78.7718
22297.852, -82.8321
22300.781, -78.5788
22303.711, -85.2264
22306.641, -76.4890
22309.570, -69.8721
22312.500, -71.9466
22315.430, -82.4747
22318.359, -73.7343
22321.289, -86.6246
22324.219, -78.2574
22327.148, -78.4568
22330.078, -76.6010
22333.008, -69.8495
22335.938, -75.4082
22338.867, -77.4405
22341.797, -88.6960
22344.727, -81.9034
22347.656, -81.6323
22350.586, -71.9350
22353.516, -78.0793
22356.445, -72.0176
22359.375, -69.4683
22362.305, -77.1192
22365.234, -76.2337
22368.164, -84.8587
22371.094, -74.3335
22374.023, -72.0980
22376.953, -79.0926
22379.883, -76.0895
22382.812, -72.1170
22385.742, -87.9367
22388.672, -77.8203
22391.602, -75.4127
22394.531, -86.6551
22397.461, -81.7300
22400.391, -79.7913
22403.320, -72.3833
22406.250, -73.3586
22409.180, -73.4237
22412.109, -76.1827
